Date,Time,O,H,L,C,Turn,Vol
10/21,13:52,25825.0,25837.0,25819.0,25833.0,0.0,492.0
10/21,13:53,25833.0,25858.0,25833.0,25856.0,0.0,253.0
10/21,13:54,25855.0,25867.0,25852.0,25857.0,0.0,240.0
10/21,13:55,25857.0,25871.0,25856.0,25868.0,0.0,147.0
10/21,13:56,25869.0,25882.0,25866.0,25879.0,0.0,300.0
10/21,13:57,25879.0,25893.0,25877.0,25891.0,0.0,300.0
10/21,13:58,25892.0,25895.0,25879.0,25890.0,0.0,244.0
10/21,13:59,25890.0,25890.0,25878.0,25885.0,0.0,507.0
10/21,14:00,25884.0,25892.0,25879.0,25887.0,0.0,154.0
10/21,14:01,25887.0,25906.0,25883.0,25903.0,0.0,357.0
10/21,14:02,25902.0,25916.0,25902.0,25916.0,0.0,279.0
10/21,14:03,25916.0,25922.0,25913.0,25918.0,0.0,312.0
10/21,14:04,25918.0,25925.0,25914.0,25920.0,0.0,172.0
10/21,14:05,25920.0,25924.0,25904.0,25909.0,0.0,248.0
10/21,14:06,25909.0,25927.0,25909.0,25925.0,0.0,179.0
10/21,14:07,25926.0,25940.0,25925.0,25938.0,0.0,219.0
10/21,14:08,25938.0,25945.0,25929.0,25934.0,0.0,308.0
10/21,14:09,25933.0,25933.0,25921.0,25929.0,0.0,319.0
10/21,14:10,25928.0,25935.0,25924.0,25928.0,0.0,123.0
10/21,14:11,25928.0,25933.0,25919.0,25924.0,0.0,158.0
10/21,14:12,25926.0,25926.0,25911.0,25911.0,0.0,155.0
10/21,14:13,25911.0,25915.0,25900.0,25912.0,0.0,226.0
10/21,14:14,25913.0,25920.0,25911.0,25913.0,0.0,120.0
10/21,14:15,25912.0,25925.0,25912.0,25925.0,0.0,86.0
10/21,14:16,25926.0,25931.0,25918.0,25919.0,0.0,149.0
10/21,14:17,25920.0,25928.0,25917.0,25926.0,0.0,198.0
10/21,14:18,25926.0,25930.0,25914.0,25916.0,0.0,115.0
10/21,14:19,25916.0,25921.0,25911.0,25918.0,0.0,103.0
10/21,14:20,25919.0,25933.0,25919.0,25932.0,0.0,121.0
10/21,14:21,25933.0,25937.0,25926.0,25932.0,0.0,149.0
10/21,14:22,25933.0,25938.0,25927.0,25937.0,0.0,103.0
10/21,14:23,25938.0,25947.0,25931.0,25933.0,0.0,181.0
10/21,14:24,25932.0,25937.0,25915.0,25917.0,0.0,139.0
10/21,14:25,25920.0,25933.0,25920.0,25926.0,0.0,97.0
10/21,14:26,25927.0,25932.0,25921.0,25921.0,0.0,78.0
10/21,14:27,25921.0,25926.0,25919.0,25922.0,0.0,40.0
10/21,14:28,25921.0,25925.0,25914.0,25921.0,0.0,91.0
10/21,14:29,25921.0,25927.0,25917.0,25924.0,0.0,77.0
10/21,14:30,25925.0,25925.0,25916.0,25916.0,0.0,51.0
10/21,14:31,25915.0,25917.0,25899.0,25901.0,0.0,233.0
10/21,14:32,25900.0,25903.0,25897.0,25899.0,0.0,162.0
10/21,14:33,25899.0,25902.0,25888.0,25888.0,0.0,209.0
10/21,14:34,25888.0,25895.0,25887.0,25891.0,0.0,129.0
10/21,14:35,25892.0,25901.0,25892.0,25899.0,0.0,68.0
10/21,14:36,25900.0,25909.0,25900.0,25906.0,0.0,95.0
10/21,14:37,25907.0,25920.0,25905.0,25920.0,0.0,121.0
10/21,14:38,25921.0,25926.0,25917.0,25918.0,0.0,103.0
10/21,14:39,25919.0,25924.0,25918.0,25919.0,0.0,54.0
10/21,14:40,25920.0,25936.0,25917.0,25934.0,0.0,179.0
10/21,14:41,25934.0,25940.0,25921.0,25921.0,0.0,135.0
10/21,14:42,25921.0,25923.0,25912.0,25912.0,0.0,176.0
10/21,14:43,25911.0,25915.0,25907.0,25915.0,0.0,129.0
10/21,14:44,25915.0,25920.0,25912.0,25918.0,0.0,75.0
10/21,14:45,25918.0,25920.0,25912.0,25920.0,0.0,71.0
10/21,14:46,25919.0,25936.0,25919.0,25928.0,0.0,207.0
10/21,14:47,25927.0,25933.0,25927.0,25928.0,0.0,60.0
10/21,14:48,25927.0,25928.0,25915.0,25917.0,0.0,73.0
10/21,14:49,25918.0,25933.0,25918.0,25930.0,0.0,91.0
10/21,14:50,25930.0,25933.0,25927.0,25933.0,0.0,58.0
10/21,14:51,25933.0,25944.0,25932.0,25935.0,0.0,188.0
10/21,14:52,25937.0,25941.0,25929.0,25938.0,0.0,106.0
10/21,14:53,25939.0,25939.0,25925.0,25927.0,0.0,78.0
10/21,14:54,25928.0,25934.0,25919.0,25929.0,0.0,194.0
10/21,14:55,25928.0,25929.0,25911.0,25912.0,0.0,108.0
10/21,14:56,25912.0,25920.0,25911.0,25916.0,0.0,150.0
10/21,14:57,25915.0,25915.0,25902.0,25915.0,0.0,110.0
10/21,14:58,25917.0,25929.0,25917.0,25926.0,0.0,103.0
10/21,14:59,25926.0,25932.0,25924.0,25930.0,0.0,55.0
10/21,15:00,25933.0,25936.0,25926.0,25935.0,0.0,175.0
10/21,15:01,25934.0,25935.0,25921.0,25928.0,0.0,159.0
10/21,15:02,25928.0,25929.0,25909.0,25911.0,0.0,208.0
10/21,15:03,25911.0,25919.0,25907.0,25919.0,0.0,96.0
10/21,15:04,25922.0,25933.0,25922.0,25930.0,0.0,157.0
10/21,15:05,25930.0,25937.0,25926.0,25937.0,0.0,86.0
10/21,15:06,25937.0,25938.0,25913.0,25921.0,0.0,138.0
10/21,15:07,25923.0,25923.0,25907.0,25917.0,0.0,101.0
10/21,15:08,25917.0,25920.0,25907.0,25911.0,0.0,203.0
10/21,15:09,25912.0,25913.0,25887.0,25893.0,0.0,336.0
10/21,15:10,25896.0,25908.0,25894.0,25902.0,0.0,100.0
10/21,15:11,25905.0,25905.0,25891.0,25899.0,0.0,116.0
10/21,15:12,25899.0,25907.0,25892.0,25895.0,0.0,210.0
10/21,15:13,25896.0,25901.0,25891.0,25899.0,0.0,93.0
10/21,15:14,25900.0,25909.0,25893.0,25898.0,0.0,80.0
10/21,15:15,25898.0,25899.0,25879.0,25890.0,0.0,227.0
10/21,15:16,25890.0,25904.0,25889.0,25902.0,0.0,93.0
10/21,15:17,25903.0,25903.0,25896.0,25898.0,0.0,131.0
10/21,15:18,25899.0,25908.0,25895.0,25902.0,0.0,82.0
10/21,15:19,25902.0,25907.0,25894.0,25905.0,0.0,134.0
10/21,15:20,25907.0,25912.0,25902.0,25905.0,0.0,113.0
10/21,15:21,25906.0,25930.0,25906.0,25929.0,0.0,177.0
10/21,15:22,25929.0,25943.0,25929.0,25933.0,0.0,257.0
10/21,15:23,25934.0,25940.0,25928.0,25940.0,0.0,107.0
10/21,15:24,25939.0,25943.0,25933.0,25933.0,0.0,101.0
10/21,15:25,25931.0,25936.0,25929.0,25936.0,0.0,55.0
10/21,15:26,25936.0,25937.0,25932.0,25936.0,0.0,46.0
10/21,15:27,25937.0,25942.0,25934.0,25942.0,0.0,167.0
10/21,15:28,25942.0,25974.0,25941.0,25967.0,0.0,788.0
10/21,15:29,25966.0,25987.0,25966.0,25985.0,0.0,526.0
10/21,15:30,25983.0,26003.0,25980.0,25983.0,0.0,438.0
10/21,15:31,25982.0,25986.0,25957.0,25959.0,0.0,344.0
10/21,15:32,25960.0,25965.0,25955.0,25957.0,0.0,112.0
10/21,15:33,25959.0,25967.0,25959.0,25966.0,0.0,85.0
10/21,15:34,25967.0,25970.0,25962.0,25966.0,0.0,80.0
10/21,15:35,25968.0,25974.0,25965.0,25973.0,0.0,111.0
10/21,15:36,25974.0,25974.0,25958.0,25959.0,0.0,125.0
10/21,15:37,25960.0,25963.0,25957.0,25961.0,0.0,68.0
10/21,15:38,25963.0,25965.0,25958.0,25963.0,0.0,68.0
10/21,15:39,25963.0,25968.0,25961.0,25962.0,0.0,42.0
10/21,15:40,25962.0,25963.0,25955.0,25955.0,0.0,83.0
10/21,15:41,25957.0,25964.0,25956.0,25964.0,0.0,77.0
10/21,15:42,25963.0,25963.0,25958.0,25960.0,0.0,47.0
10/21,15:43,25959.0,25968.0,25953.0,25965.0,0.0,138.0
10/21,15:44,25964.0,25977.0,25964.0,25973.0,0.0,127.0
10/21,15:45,25974.0,25978.0,25973.0,25973.0,0.0,73.0
10/21,15:46,25973.0,25978.0,25969.0,25973.0,0.0,120.0
10/21,15:47,25972.0,25977.0,25970.0,25975.0,0.0,103.0
10/21,15:48,25975.0,25981.0,25972.0,25979.0,0.0,149.0
10/21,15:49,25978.0,25979.0,25968.0,25972.0,0.0,244.0
10/21,15:50,25970.0,25983.0,25970.0,25981.0,0.0,192.0
10/21,15:51,25982.0,25983.0,25973.0,25975.0,0.0,187.0
10/21,15:52,25976.0,25981.0,25976.0,25979.0,0.0,124.0
10/21,15:53,25980.0,25985.0,25977.0,25984.0,0.0,197.0
10/21,15:54,25983.0,25985.0,25979.0,25983.0,0.0,159.0
10/21,15:55,25983.0,25986.0,25978.0,25982.0,0.0,192.0
10/21,15:56,25981.0,25997.0,25980.0,25994.0,0.0,432.0
10/21,15:57,25994.0,26007.0,25994.0,26005.0,0.0,537.0
10/21,15:58,26007.0,26021.0,26007.0,26020.0,0.0,473.0
10/21,15:59,26019.0,26025.0,26013.0,26019.0,0.0,325.0
10/21,16:00,26017.0,26023.0,26013.0,26016.0,0.0,334.0
10/21,16:01,26018.0,26033.0,26016.0,26028.0,0.0,357.0
10/21,16:02,26029.0,26039.0,26025.0,26028.0,0.0,250.0
10/21,16:03,26029.0,26034.0,26015.0,26023.0,0.0,208.0
10/21,16:04,26023.0,26028.0,26012.0,26015.0,0.0,169.0
10/21,16:05,26016.0,26016.0,25995.0,25997.0,0.0,240.0
10/21,16:06,25995.0,25995.0,25976.0,25977.0,0.0,372.0
10/21,16:07,25977.0,25980.0,25961.0,25967.0,0.0,437.0
10/21,16:08,25966.0,25979.0,25957.0,25977.0,0.0,384.0
10/21,16:09,25976.0,25993.0,25976.0,25991.0,0.0,282.0
10/21,16:10,25990.0,25995.0,25969.0,25978.0,0.0,239.0
10/21,16:11,25977.0,25984.0,25968.0,25979.0,0.0,163.0
10/21,16:12,25978.0,25989.0,25976.0,25986.0,0.0,245.0
10/21,16:13,25988.0,25992.0,25984.0,25990.0,0.0,104.0
10/21,16:14,25989.0,25994.0,25984.0,25985.0,0.0,75.0
10/21,16:15,25987.0,25990.0,25980.0,25987.0,0.0,107.0
10/21,16:16,25987.0,25989.0,25982.0,25983.0,0.0,65.0
10/21,16:17,25985.0,25985.0,25971.0,25972.0,0.0,97.0
10/21,16:18,25972.0,25988.0,25972.0,25988.0,0.0,197.0
10/21,16:19,25988.0,25988.0,25985.0,25987.0,0.0,24.0
10/21,16:20,25987.0,25989.0,25980.0,25982.0,0.0,35.0
10/21,16:21,25981.0,25986.0,25980.0,25981.0,0.0,409.0
10/21,16:22,25982.0,25982.0,25976.0,25979.0,0.0,80.0
10/21,16:23,25980.0,25986.0,25978.0,25981.0,0.0,32.0
10/21,16:24,25982.0,25982.0,25976.0,25976.0,0.0,39.0
10/21,16:25,25976.0,25981.0,25970.0,25975.0,0.0,72.0
10/21,16:26,25976.0,25980.0,25972.0,25975.0,0.0,57.0
10/21,16:27,25975.0,25981.0,25975.0,25977.0,0.0,45.0
10/21,16:28,25976.0,25981.0,25967.0,25970.0,0.0,125.0
10/21,16:29,25968.0,25974.0,25967.0,25974.0,0.0,129.0
10/21,16:30,25974.0,25980.0,25965.0,25970.0,0.0,216.0
